,DUSDBurnBot_DFIAmount,DUSDBurnBot_DUSDAmount,DUSDBurnBot_SumDUSDAmount,DUSDBurnBot2_DFIAmount,DUSDBurnBot2_DUSDAmount,DUSDBurnBot2_SumDUSDAmount,DUSDBurnBot3_DFIAmount,DUSDBurnBot3_DUSDAmount,DUSDBurnBot3_SumDUSDAmount
2022-11-22 21:00:00+00:00,-956.737355,844.05221773,728901.0567738204,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-22 22:00:00+00:00,-724.3868545,639.01151118,729540.0682850004,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-22 23:00:00+00:00,-772.22372225,681.16408557,730221.2323705704,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 00:00:00+00:00,-881.56513425,777.55389599,730998.7862665604,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 01:00:00+00:00,-990.90654625,873.91845606,731872.7047226204,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 02:00:00+00:00,-799.55907525,705.10464423,732577.8093668504,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 03:00:00+00:00,-854.22978125,753.26061331,733331.0699801604,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 04:00:00+00:00,-765.389884,674.87166911,734005.9416492705,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 05:00:00+00:00,-779.0575605,686.87586141,734692.8175106805,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 06:00:00+00:00,-847.395943,747.07925678,735439.8967674605,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 07:00:00+00:00,-765.389884,674.38820305,736114.2849705105,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 08:00:00+00:00,-758.55604575,668.28212556,736782.5670960705,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 09:00:00+00:00,-792.725237,698.61239263,737481.1794887005,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 10:00:00+00:00,-963.57119325,849.10468526,738330.2841739604,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 11:00:00+00:00,-676.54998675,596.08160082,738926.3657747804,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 12:00:00+00:00,-943.0696785,830.82763147,739757.1934062504,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 13:00:00+00:00,-861.0636195,758.51296737,740515.7063736204,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 14:00:00+00:00,-1018.24189925,896.89448792,741412.6008615404,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 15:00:00+00:00,-806.3929135,710.03218008,742122.6330416204,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 16:00:00+00:00,-792.725237,697.94671957,742820.5797611903,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 17:00:00+00:00,-785.89139875,691.83137235,743512.4111335403,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 18:00:00+00:00,-731.22069275,643.65566101,744156.0667945503,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 19:00:00+00:00,-861.0636195,758.29479004,744914.3615845903,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 20:00:00+00:00,-902.066649,794.33997036,745708.7015549503,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 21:00:00+00:00,-710.719178,625.77629727,746334.4778522203,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 22:00:00+00:00,-738.054531,649.78435092,746984.2622031403,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23 23:00:00+00:00,-881.56513425,776.06790882,747760.3301119603,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 00:00:00+00:00,-710.719178,625.34212303,748385.6722349903,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 01:00:00+00:00,-840.56210475,739.91451505,749125.5867500403,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 02:00:00+00:00,-656.048472,577.44991676,749703.0366668003,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 03:00:00+00:00,-703.88533975,619.51120474,750322.5478715403,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 04:00:00+00:00,-806.3929135,709.68097275,751032.2288442902,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 05:00:00+00:00,-731.22069275,643.4713929,751675.7002371902,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 06:00:00+00:00,-806.3929135,709.5733661,752385.2736032902,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 07:00:00+00:00,-833.7282665,733.55430067,753118.8279039602,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 08:00:00+00:00,-717.55301625,631.29226514,753750.1201691002,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 09:00:00+00:00,-813.22675175,715.41663397,754465.5368030702,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 10:00:00+00:00,-963.57119325,847.60751584,755313.1443189102,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 11:00:00+00:00,-758.55604575,667.21417251,755980.3584914202,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 12:00:00+00:00,-847.395943,745.29610496,756725.6545963802,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 13:00:00+00:00,-765.389884,673.12059411,757398.7751904902,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 14:00:00+00:00,-717.55301625,630.98739258,758029.7625830702,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 15:00:00+00:00,-826.89442825,727.07379323,758756.8363763002,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 16:00:00+00:00,-826.89442825,726.90058647,759483.7369627702,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 17:00:00+00:00,-874.731296,768.86663675,760252.6035995203,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 18:00:00+00:00,-861.0636195,756.83268176,761009.4362812802,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 19:00:00+00:00,-1025.0757375,900.92690733,761910.3631886103,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 20:00:00+00:00,-902.066649,792.70263702,762703.0658256303,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 21:00:00+00:00,-874.731296,768.5878275,763471.6536531303,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 22:00:00+00:00,-697.0515015,612.40579815,764084.0594512803,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24 23:00:00+00:00,-779.0575605,684.80487257,764768.8643238503,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 00:00:00+00:00,-915.7343255,804.88382329,765573.7481471403,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 01:00:00+00:00,-799.55907525,702.73946727,766276.4876144102,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 02:00:00+00:00,-799.55907525,702.6912664,766979.1788808103,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 03:00:00+00:00,-847.395943,744.70577436,767723.8846551703,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 04:00:00+00:00,-738.054531,648.56672109,768372.4513762603,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 05:00:00+00:00,-826.89442825,726.58305061,769099.0344268703,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 06:00:00+00:00,-908.90048725,798.57799138,769897.6124182503,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 07:00:00+00:00,-820.06059,720.46769247,770618.0801107202,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 08:00:00+00:00,-943.0696785,828.47101804,771446.5511287602,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 09:00:00+00:00,-1086.58028175,956.11721829,772402.6683470502,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 10:00:00+00:00,-956.737355,841.7298773,773244.3982243502,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 11:00:00+00:00,-970.4050315,853.65266248,774098.0508868302,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 12:00:00+00:00,-615.0454425,541.06962961,774639.1205164402,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 13:00:00+00:00,-724.3868545,637.20981794,775276.3303343803,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 14:00:00+00:00,-738.054531,649.19350118,775925.5238355603,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 15:00:00+00:00,-751.7222075,661.1846278,776586.7084633603,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 16:00:00+00:00,-649.21463375,570.9534385,777157.6619018603,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 17:00:00+00:00,-649.21463375,570.8353735,777728.4972753603,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 18:00:00+00:00,-621.87928075,546.76516159,778275.2624369502,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 19:00:00+00:00,-690.21766325,606.82560585,778882.0880428002,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 20:00:00+00:00,-710.719178,624.81424643,779506.9022892301,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 21:00:00+00:00,-813.22675175,714.88598038,780221.7882696101,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 22:00:00+00:00,-799.55907525,703.95456364,780925.7428332502,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25 23:00:00+00:00,-997.7403845,878.35496289,781804.0977961402,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 00:00:00+00:00,-861.0636195,757.96765683,782562.0654529702,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 01:00:00+00:00,-779.0575605,685.72140873,783247.7868617002,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 02:00:00+00:00,-1025.0757375,902.18476819,784149.9716298903,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 03:00:00+00:00,-888.3989725,781.8240704,784931.7957002902,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 04:00:00+00:00,-806.3929135,709.62756805,785641.4232683403,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 05:00:00+00:00,-785.89139875,691.53553398,786332.9588023203,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 06:00:00+00:00,-731.22069275,643.46919077,786976.4279930902,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 07:00:00+00:00,-936.23584025,824.01988053,787800.4478736202,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 08:00:00+00:00,-867.89745775,763.64827359,788564.0961472102,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 09:00:00+00:00,-922.56816375,811.74028431,789375.8364315202,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 10:00:00+00:00,-813.22675175,715.48627007,790091.3227015901,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 11:00:00+00:00,-799.55907525,703.17082285,790794.4935244401,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 12:00:00+00:00,-744.88836925,655.1819039,791449.6754283401,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 13:00:00+00:00,-895.23281075,787.35685962,792237.03228796,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 14:00:00+00:00,-772.22372225,679.17859871,792916.21088667,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 15:00:00+00:00,-799.55907525,703.10952465,793619.3204113201,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 16:00:00+00:00,-731.22069275,642.96108732,794262.2814986401,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 17:00:00+00:00,-772.22372225,678.93806949,794941.2195681301,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 18:00:00+00:00,-854.22978125,750.65398608,795691.8735542101,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 19:00:00+00:00,-990.90654625,870.72164186,796562.59519607,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 20:00:00+00:00,-943.0696785,828.60013084,797391.19532691,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 21:00:00+00:00,-915.7343255,804.5097342,798195.70506111,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 22:00:00+00:00,-683.383825,600.87867592,798796.5837370299,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26 23:00:00+00:00,-799.55907525,702.978323,799499.56206003,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 00:00:00+00:00,-936.23584025,823.07912117,800322.6411811999,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 01:00:00+00:00,-594.54392775,522.64818586,800845.28936706,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 02:00:00+00:00,-833.7282665,732.85528376,801578.14465082,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 03:00:00+00:00,-717.55301625,630.69061844,802208.83526926,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 04:00:00+00:00,-731.22069275,642.65996982,802851.4952390799,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 05:00:00+00:00,-744.88836925,654.62759326,803506.12283234,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 06:00:00+00:00,-990.90654625,870.76427719,804376.8871095299,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 07:00:00+00:00,-936.23584025,822.64770712,805199.53481665,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 08:00:00+00:00,-826.89442825,726.51980582,805926.0546224699,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 09:00:00+00:00,-847.395943,744.48578822,806670.5404106899,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 10:00:00+00:00,-758.55604575,666.39735572,807336.93776641,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 11:00:00+00:00,-922.56816375,810.3373419,808147.2751083099,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 12:00:00+00:00,-867.89745775,762.23785295,808909.5129612599,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 13:00:00+00:00,-861.0636195,756.16602818,809665.67898944,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 14:00:00+00:00,-799.55907525,702.0837425,810367.76273194,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 15:00:00+00:00,-744.88836925,654.1174585,811021.88019044,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 16:00:00+00:00,-936.23584025,822.08272835,811843.9629187899,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 17:00:00+00:00,-601.377766,528.03326427,812371.99618306,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 18:00:00+00:00,-656.048472,575.99707665,812947.99325971,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 19:00:00+00:00,-861.0636195,755.95775665,813703.9510163601,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 20:00:00+00:00,-744.88836925,653.915119,814357.8661353601,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 21:00:00+00:00,-676.54998675,593.89285076,814951.7589861201,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 22:00:00+00:00,-833.7282665,731.80177278,815683.5607589001,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27 23:00:00+00:00,-806.3929135,707.75180965,816391.3125685501,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 00:00:00+00:00,-874.731296,767.65423163,817158.9668001801,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 01:00:00+00:00,-984.072708,863.53469352,818022.5014937002,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 02:00:00+00:00,-820.06059,719.50469913,818742.0061928302,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 03:00:00+00:00,-861.0636195,755.41537513,819497.4215679602,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 04:00:00+00:00,-820.06059,719.38613887,820216.8077068302,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 05:00:00+00:00,-915.7343255,803.2475206,821020.0552274302,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 06:00:00+00:00,-765.389884,671.30221559,821691.3574430202,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 07:00:00+00:00,-922.56816375,809.13413904,822500.4915820602,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 08:00:00+00:00,-717.55301625,629.26030741,823129.7518894703,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 09:00:00+00:00,-874.731296,766.73045187,823896.4823413403,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 10:00:00+00:00,-717.55301625,628.91870006,824525.4010414003,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 11:00:00+00:00,-779.0575605,682.71369846,825208.1147398603,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 12:00:00+00:00,-949.90351675,833.61164329,826041.7263831503,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 13:00:00+00:00,-867.89745775,761.68480521,826803.4111883603,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 14:00:00+00:00,-724.3868545,635.6864248,827439.0976131603,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 15:00:00+00:00,-929.402002,815.55354227,828254.6511554302,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 16:00:00+00:00,-710.719178,624.44930697,828879.1004624002,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 17:00:00+00:00,-567.20857475,498.50667758,829377.6071399802,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 18:00:00+00:00,-744.88836925,654.60703835,830032.2141783301,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 19:00:00+00:00,-669.7161485,588.50441252,830620.7185908501,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 20:00:00+00:00,-772.22372225,678.57781956,831299.2964104101,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 21:00:00+00:00,-779.0575605,684.51723993,831983.8136503401,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 22:00:00+00:00,-792.725237,696.68786909,832680.5015194301,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28 23:00:00+00:00,-765.389884,672.46230215,833352.96382158,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 00:00:00+00:00,-772.22372225,678.64596914,834031.60979072,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 01:00:00+00:00,-820.06059,720.79137473,834752.40116545,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 02:00:00+00:00,-854.22978125,751.25900148,835503.6601669299,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 03:00:00+00:00,-765.389884,673.87414625,836177.5343131799,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 04:00:00+00:00,-963.57119325,848.28945525,837025.8237684299,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 05:00:00+00:00,-854.22978125,751.96300775,837777.7867761799,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 06:00:00+00:00,-1086.58028175,956.42557342,838734.2123495999,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 07:00:00+00:00,-888.3989725,781.91867337,839516.13102297,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 08:00:00+00:00,-970.4050315,854.66164655,840370.79266952,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 09:00:00+00:00,-888.3989725,782.36425812,841153.15692764,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 10:00:00+00:00,-1038.743414,915.03780209,842068.19472973,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 11:00:00+00:00,-738.054531,650.0375933,842718.23232303,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 12:00:00+00:00,-840.56210475,740.28979082,843458.52211385,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 13:00:00+00:00,-690.21766325,607.83533322,844066.35744707,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 14:00:00+00:00,-881.56513425,776.28260197,844842.64004904,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 15:00:00+00:00,-908.90048725,800.25447818,845642.8945272199,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 16:00:00+00:00,-854.22978125,751.77558253,846394.6701097499,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 17:00:00+00:00,-738.054531,649.46781987,847044.1379296199,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 18:00:00+00:00,-765.389884,673.44663295,847717.5845625699,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 19:00:00+00:00,-744.88836925,655.36010521,848372.9446677798,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 20:00:00+00:00,-867.89745775,763.52202081,849136.4666885899,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 21:00:00+00:00,-601.377766,528.97163842,849665.4383270099,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 22:00:00+00:00,-656.048472,576.92898188,850242.3673088899,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29 23:00:00+00:00,-744.88836925,655.01384964,850897.3811585299,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 00:00:00+00:00,-758.55604575,666.9409893,851564.3221478299,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 01:00:00+00:00,-970.4050315,853.11394607,852417.4360938999,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 02:00:00+00:00,-922.56816375,810.9844466,853228.4205404999,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 03:00:00+00:00,-840.56210475,738.84405563,853967.2645961299,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 04:00:00+00:00,-881.56513425,774.81039232,854742.0749884499,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 05:00:00+00:00,-806.3929135,708.68163646,855450.7566249099,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 06:00:00+00:00,-758.55604575,666.62234591,856117.3789708199,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 07:00:00+00:00,-840.56210475,738.61880502,856855.9977758399,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 08:00:00+00:00,-751.7222075,660.4094437,857516.4072195399,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 09:00:00+00:00,-949.90351675,834.34268828,858350.7499078199,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 10:00:00+00:00,-744.88836925,653.99923356,859004.74914138,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 11:00:00+00:00,-765.389884,671.83181772,859676.5809590999,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 12:00:00+00:00,-833.7282665,731.72506069,860408.3060197899,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 13:00:00+00:00,-649.21463375,569.71688538,860978.0229051699,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 14:00:00+00:00,-936.23584025,821.52093954,861799.5438447099,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 15:00:00+00:00,-861.0636195,755.24274229,862554.7865869999,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 16:00:00+00:00,-902.066649,791.14017298,863345.9267599799,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 17:00:00+00:00,-758.55604575,665.23321748,864011.1599774599,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 18:00:00+00:00,-861.0636195,754.98338003,864766.14335749,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 19:00:00+00:00,-731.22069275,640.88811087,865407.03146836,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 20:00:00+00:00,-867.89745775,760.52298464,866167.554453,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 21:00:00+00:00,-888.3989725,778.53588095,866946.09033395,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 22:00:00+00:00,-840.56210475,736.31304766,867682.40338161,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30 23:00:00+00:00,-881.56513425,772.15652075,868454.5599023601,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 00:00:00+00:00,-895.23281075,783.99626837,869238.55617073,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 01:00:00+00:00,-867.89745775,759.99173646,869998.54790719,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 02:00:00+00:00,-861.0636195,753.94285771,870752.4907649,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 03:00:00+00:00,-744.88836925,651.90180026,871404.39256516,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 04:00:00+00:00,-744.88836925,651.69456242,872056.08712758,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 05:00:00+00:00,-915.7343255,801.10022151,872857.18734909,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 06:00:00+00:00,-703.88533975,615.71284544,873472.90019453,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 07:00:00+00:00,-744.88836925,651.52112456,874124.4213190901,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 08:00:00+00:00,-949.90351675,830.67362824,874955.0949473301,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 09:00:00+00:00,-806.3929135,705.10787685,875660.20282418,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 10:00:00+00:00,-949.90351675,830.48270737,876490.68553155,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 11:00:00+00:00,-731.22069275,639.14139707,877129.82692862,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 12:00:00+00:00,-792.725237,692.71264848,877822.5395771,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 13:00:00+00:00,-772.22372225,674.72702678,878497.26660388,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 14:00:00+00:00,-820.06059,716.5728306,879213.83943448,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 15:00:00+00:00,-908.90048725,794.12831464,880007.96774912,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 16:00:00+00:00,-765.389884,668.62700194,880676.59475106,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 17:00:00+00:00,-936.23584025,817.73096346,881494.3257145201,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 18:00:00+00:00,-888.3989725,774.41667662,882268.7423911401,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 19:00:00+00:00,-717.55301625,625.39485966,882894.1372508,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 20:00:00+00:00,-813.22675175,709.24732385,883603.3845746501,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 21:00:00+00:00,-710.719178,619.77775191,884223.1623265601,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 22:00:00+00:00,-902.066649,785.45937438,885008.6217009401,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01 23:00:00+00:00,-772.22372225,672.31789717,885680.93959811,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02 00:00:00+00:00,-915.7343255,797.19057416,886478.13017227,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02 01:00:00+00:00,-792.725237,690.04619723,887168.1763695,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02 02:00:00+00:00,-744.88836925,648.35541427,887816.53178377,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02 03:00:00+00:00,-888.3989725,773.21626291,888589.74804668,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02 04:00:00+00:00,-881.56513425,767.19906447,889356.94711115,0.0,0.0,0.0,0.0,0.0,0.0
